vencimento;descricao;centro_custo;valor;categoria_id;observacoes
2023-07-05;CARTÃO HAIRTON- CAMISAS XADREZ 2/5;FM;78.0;
2023-07-05;CARTÃO HAIRTON- CIMENTO;PESSOAL;330.0;
2023-07-05;CARTÃO HAIRTON- PROJECTA MATERIAL PINTAR PORTÃO 1/2;PESSOAL;246.37;
2023-07-05;CARTÃO HAIRTON- ROCHA COMPENSADO MDF 3/3;PESSOAL;229.6;
2023-07-05;CARTÃO HAIRTON- PROJECTA DIARIA;PESSOAL;140.0;
2023-07-05;CARTÃO HAIRTON- PROJECTA;PESSOAL;293.65;
2023-07-05;CARTAO HAIRTON - CERAMICA - FERREIRA COSTA 03/08;FM;173.6;
2023-07-05;CARTÃO HAIRTON - GRAMA SINTENTICA 02/2;FM;55.0;
2023-07-05;CARTÃO HAIRTON- MULTI UTILIDADES;PESSOAL;143.0;
2023-07-05;CARTÃO HAIRTON- MERCADO LIVRE PLAFON;PESSOAL;140.47;
2023-07-05;CARTÃO HAIRTON- MERCADO LIVRE PLAFON;PESSOAL;140.47;
2023-07-05;CARTÃO HAIRTON- GASOLINA;PESSOAL;233.76;
2023-07-05;CARTÃO HAIRTON- PNEU CARRINHO DE MAO;PESSOAL;57.5;
2023-07-05;CARTÃO HAIRTON- CIMENTOS  19/06;PESSOAL;165.0;
2023-07-05;CARTÃO HAIRTON- MATERIAL MAURICIO (AÇO BRAZ) 3/3;PESSOAL;416.66;
2023-07-05;CARTÃO HAIRTON- CHAPA GALVANIZADA 1/3;PESSOAL;170.0;
2023-07-05;CARTÃO HAIRTON- BITONEIRA;PESSOAL;70.0;
2023-07-05;CARTÃO HAIRTON- PORTÃO TERRENO 1/3;PESSOAL;283.9;
2023-07-05;CARTÃO HAIRTON- GASOLINA STRADA IDA O BANANEIRAS;PESSOAL;220.02;
2023-07-05;CARTÃO HAIRTON- MIL MODULO DE LED MERCADO LIVRE 1/2;PESSOAL;424.99;
2023-07-05;CARTÃO HAIRTON- CIMENTO;PESSOAL;264.0;
2023-07-05;CARTÃO HAIRTON- MATERIAL PORTÃO TERRENO;PESSOAL;47.99;
2023-07-05;CARTÃO HAIRTON- LV P UNIVERSAL 2/2;PESSOAL;175.0;
2023-07-05;CARTÃO HAIRTON- CASA DO ESCAPAMENTO 3/3;PESSOAL;70.0;
2023-07-05;CARTÃO HAIRTON- TINTA BRANCA PORTÃO TERRENO;PESSOAL;92.9;
2023-07-06;ENERGIA SR FERNADO;PESSOAL;;
2023-07-06;SUPERMERCADO DA LIMPEZA 13200;FM;199.76;
2023-07-06;LPS COMPANY 558881 3/6;FM;631.55;
2023-07-01;SORTE LUZ 41709 2/6;FM;707.51;
2023-07-01;PLACA ENERGIA SOLAR Nº36529108 13/60;FM;3612.7;
2023-07-01;EMPRÉSTIMO SICREDI 16/42;ML;2190.47;
2023-07-01;ALUGUEL TERRENO;FM;1200.0;
2023-07-01;ALUGUEL MANAIRA;FM;4000.0;
2023-07-01;ALUGUEL TORRE;ML;4700.0;
2023-07-02;MEGA LUX - 3969 - 3/5;ML;885.02;
2023-07-02;EMBULED 014789 1/3;ML;762.8;
2023-08-01;PLACA ENERGIA SOLAR Nº36529108 14/60;FM;3612.7;
2023-08-01;EMPRÉSTIMO SICREDI 17/42;ML;2190.47;
2023-08-01;ALUGUEL TERRENO;FM;1200.0;
2023-08-01;ALUGUEL MANAIRA;FM;4000.0;
2023-08-01;ALUGUEL TORRE;ML;4700.0;
2023-08-01;GAYA (VENICIUS) 59353 3/5;FM;877.89;
2023-06-30;SORTE LUZ NFE 4112 4/09;FM;1369.58;
2023-06-30;HUGO EMBULED;PESSOAL;1011.53;
2023-06-30;BANCO NORDESTE;FM/ML;2000.0;
2023-06-30;PASSAGEM E ALMOÇO;FM/ML;950.4;
2023-06-30;PLANSERV PLANEJAMENTOS E SERVIÇOS GERAIS;ML;329.72;
2023-06-30;LICENCIAMENTO STRADA;FM;222.11;
2023-06-30;DAS PARCELAMENTO;ML;341.09;
2023-06-30;DAS PGFN;ML;197.17;
2023-06-30;DAS PARCELAMENTO;FM;341.09;
2023-06-30;DAS PGFN;FM;433.58;
2023-06-30;BRISANET TORRE;ML;147.9;
2023-06-30;GAYA 59353;FM;877.89;
2023-06-30;SORTE LUZ NFE 4112 4/09;FM;1369.58;
2023-06-30;HUGO EMBULED;PESSOAL;1011.53;
2023-06-30;BANCO NORDESTE;FM/ML;2000.0;
2023-06-30;PASSAGEM E ALMOÇO;FM/ML;950.4;
2023-06-30;PLANSERV PLANEJAMENTOS E SERVIÇOS GERAIS;ML;329.72;
2023-06-30;LICENCIAMENTO STRADA;FM;222.11;
2023-06-30;DAS PARCELAMENTO;ML;341.09;
2023-06-30;DAS PGFN;ML;197.17;
2023-06-30;DAS PARCELAMENTO;FM;341.09;
2023-06-30;DAS PGFN;FM;433.58;
2023-06-30;BRISANET TORRE;ML;147.9;
2023-06-30;GAYA 59353;FM;877.89;
2023-07-01;SORTE LUZ 41709 2/6;FM;707.51;
2023-07-01;PLACA ENERGIA SOLAR Nº36529108 13/60;FM;3612.7;
2023-07-01;EMPRÉSTIMO SICREDI 16/42;ML;2190.47;
2023-07-01;ALUGUEL TERRENO;FM;1200.0;
2023-07-01;ALUGUEL MANAIRA;FM;4000.0;
2023-07-01;ALUGUEL TORRE;ML;4700.0;
2023-07-02;MEGA LUX - 3969 - 3/5;ML;885.02;
2023-07-02;EMBULED 014789 1/3;ML;762.8;
2023-07-02;MEGA LUX 4656 1/8;ML;1581.91;
2023-07-03;ICMS ENTRADA;FM;1164.6;
2023-07-03;MARAJA;ML;445.02;
2023-07-03;ARMARINHO BARTOLOMEU 207054 1/5;FM;826.42;
2023-07-03;( FABRICIO )MEGA LUX 4329;ML;1110.79;
2023-07-03;HUGO;PESSOAL;1011.53;
2023-07-04;SORTE LUZ 40596 7/7;FM;674.61;
2023-07-04;AMIL PLANO DE SAUDE;FM;3869.33;
2023-07-04;CARTÃO TABATHA - FREITAS VAREJO - 03/03;FM;60.31;
2023-07-04;CARTÃO TABATHA - FERREIRA COSTA - 03/04;FM;48.78;
2023-07-05;CARTÃO TABATHA - CAFETEIRA 3/8;FM;47.38;
2023-07-05;CARTÃO DONA TABATHA- FARMACIA;PESSOAL;23.32;
2023-07-05;ULTRA LUZ 1216 3/3;FM;1002.0;
2023-07-05;HONORARIO CONTADOR;ML;715.0;
2023-07-05;CONTADOR EDGARD;FM;650.0;
2023-07-05;CONTADOR EDGARD;ML;650.0;
2023-07-05;CARTÃO RIACHUELO;PESSOAL;5.9;
2023-07-05;FOLHA FUNCIONARIOS;FM /ML;17000.0;
2023-07-05;ARMARINHO BARTOLOMEU 203650 3/5;FM;2093.44;
2023-07-05;(NITROLUX) LUXMUNDO 28269 3/3;FM;998.33;
2023-07-05;SORTE LUZ  042033;FM;1276.93;
2023-07-05;CARTÃO HAIRTON - 4 PAINEL 48W - VENDA SANDRIELE 3/3;FM;233.7;
2023-07-05;CARTÃO HAIRTON- FARDAMENTO;FM;78.0;
2023-07-05;CARTÃO HAIRTON- CIMENTO;PESSOAL;330.0;
2023-07-05;CARTÃO HAIRTON- PROJECTA MATERIAL PINTAR PORTÃO 1/2;PESSOAL;246.37;
2023-07-05;CARTÃO HAIRTON- ROCHA COMPENSADO MDF 3/3;PESSOAL;229.6;
2023-07-05;CARTÃO HAIRTON- PROJECTA DIARIA;PESSOAL;140.0;
2023-07-05;CARTÃO HAIRTON- PROJECTA;PESSOAL;293.65;
2023-07-05;CARTAO HAIRTON - CERAMICA - FERREIRA COSTA 03/08;FM;173.6;
2023-07-05;CARTÃO HAIRTON - GRAMA SINTENTICA 02/2;FM;55.0;
2023-07-05;CARTÃO HAIRTON- MULTI UTILIDADES;PESSOAL;143.0;
2023-07-05;CARTÃO HAIRTON- MERCADO LIVRE PLAFON;PESSOAL;140.47;
2023-07-05;CARTÃO HAIRTON- MERCADO LIVRE PLAFON;PESSOAL;140.47;
2023-07-05;CARTÃO HAIRTON- GASOLINA;PESSOAL;233.76;
2023-07-05;CARTÃO HAIRTON- PNEU CARRINHO DE MAO;PESSOAL;57.5;
2023-07-05;CARTÃO HAIRTON- CIMENTOS;PESSOAL;165.0;
2023-07-05;CARTÃO HAIRTON- MATERIAL MAURICIO (AÇO BRAZ) 3/3;PESSOAL;416.66;
2023-07-05;CARTÃO HAIRTON- CHAPA GALVANIZADA 1/3;PESSOAL;170.0;
2023-07-05;CARTÃO HAIRTON- BITONEIRA;PESSOAL;70.0;
2023-07-05;CARTÃO HAIRTON- PORTÃO TERRENO 1/3;PESSOAL;283.9;
2023-07-05;CARTÃO HAIRTON- GASOLINA STRADA IDA O BANANEIRAS;PESSOAL;220.02;
2023-07-05;CARTÃO HAIRTON- MIL MODULO DE LED MERCADO LIVRE 1/2;PESSOAL;424.99;
2023-07-05;CARTÃO HAIRTON- CIMENTO;PESSOAL;264.0;
2023-07-05;CARTÃO HAIRTON- MATERIAL PORTÃO TERRENO;PESSOAL;47.99;
2023-07-05;CARTÃO HAIRTON- LV P UNIVERSAL 2/2;PESSOAL;175.0;
2023-07-05;CARTÃO HAIRTON- CASA DO ESCAPAMENTO 3/3;PESSOAL;70.0;
2023-07-05;CARTÃO HAIRTON- TINTA BRANCA PORTÃO TERRENO;PESSOAL;92.9;
2023-07-06;ENERGIA SR FERNADO;PESSOAL;400.0;
2023-07-06;SUPERMERCADO DA LIMPEZA 13200;FM;199.76;
2023-07-06;LPS COMPANY 558881 3/6;FM;631.55;
2023-07-01;SORTE LUZ 41709 2/6;FM;707.51;
2023-07-01;PLACA ENERGIA SOLAR Nº36529108 13/60;FM;3612.7;
2023-07-01;EMPRÉSTIMO SICREDI 16/42;ML;2190.47;
2023-07-01;ALUGUEL TERRENO;FM;1200.0;
2023-07-01;ALUGUEL MANAIRA;FM;4000.0;
2023-07-01;ALUGUEL TORRE;ML;4700.0;
2023-07-02;MEGA LUX - 3969 - 3/5;ML;885.02;
2023-07-02;MEGA LUX 4656 1/8;ML;1581.91;
2023-07-03;ICMS ENTRADA;FM;1164.6;
2023-07-02;EMBULED 014789 1/3;ML;762.8;
2023-07-03;MARAJA;ML;445.02;
2023-07-03;ARMARINHO BARTOLOMEU 207054 1/5;FM;826.42;
2023-07-03;( FABRICIO )MEGA LUX 4329;ML;1110.79;
2023-07-01;PLACA ENERGIA SOLAR Nº36529108 13/60;FM;3612.7;
2023-07-01;EMPRÉSTIMO SICREDI 16/42;ML;2190.47;
2023-07-01;MEGA LUX FABRICIO NFE 4656.1;ML;1581.91;
2023-07-01;ALUGUEL TERRENO;FM;1200.0;
2023-07-01;ALUGUEL MANAIRA;FM;4000.0;
2023-07-01;ALUGUEL TORRE;ML;4700.0;
2023-07-03;ICMS ENTRADA;FM;1164.6;
2023-07-01;ALUGUEL TORRE;ML;;
2023-07-04;SORTE LUZ 40596 7/7;FM;674.61;
2023-07-04;AMIL PLANO DE SAUDE;FM;3869.33;
2023-07-04;CARTÃO TABATHA - FREITAS VAREJO - 03/03;FM;60.31;
2023-07-04;CARTÃO TABATHA - FERREIRA COSTA - 03/04;FM;48.78;
2023-07-05;CARTÃO TABATHA - CAFETEIRA 3/8;FM;47.38;
2023-07-05;CARTÃO DONA TABATHA- FARMACIA;PESSOAL;23.32;
2023-07-05;ULTRA LUZ 1216 3/3;FM;1002.0;
2023-07-05;CONTADOR EDGARD;FM;705.0;
2023-07-05;CONTADOR EDGARD;ML;705.0;
2023-07-05;CARTÃO RIACHUELO;PESSOAL;5.9;
2023-07-05;FOLHA FUNCIONARIOS;ML;4364.19;
2023-07-05;FOLHA FUNCIONARIOS;FM;4874.96;
2023-07-05;ARMARINHO BARTOLOMEU 203650 3/5;FM;2093.44;
2023-07-05;(NITROLUX) LUXMUNDO 28269 3/3;FM;998.33;
2023-07-05;SORTE LUZ  042033;FM;1276.93;
2023-07-05;ENERGISA MANAIRA;FM;341.09;
2023-07-05;CARTÃO HAIRTON - 4 PAINEL 48W - VENDA SANDRIELE 3/3;FM;233.7;
2023-07-05;CARTÃO HAIRTON- FARDAMENTO;FM;78.0;
2023-07-05;CARTÃO HAIRTON- CIMENTO;PESSOAL;330.0;
2023-07-05;CARTÃO HAIRTON- PROJECTA MATERIAL PINTAR PORTÃO 1/2;PESSOAL;246.37;
2023-07-05;CARTÃO HAIRTON- ROCHA COMPENSADO MDF 3/3;PESSOAL;229.6;
2023-07-05;CARTÃO HAIRTON- PROJECTA DIARIA;PESSOAL;140.0;
2023-07-05;CARTÃO HAIRTON- PROJECTA;PESSOAL;293.65;
2023-07-05;CARTAO HAIRTON - CERAMICA - FERREIRA COSTA 03/08;FM;173.6;
2023-07-05;CARTÃO HAIRTON - GRAMA SINTENTICA 02/2;FM;55.0;
2023-07-05;CARTÃO HAIRTON- MULTI UTILIDADES;PESSOAL;143.0;
2023-07-05;CARTÃO HAIRTON- MERCADO LIVRE PLAFON;PESSOAL;140.47;
2023-07-05;CARTÃO HAIRTON- MERCADO LIVRE PLAFON;PESSOAL;140.47;
2023-07-05;CARTÃO HAIRTON- GASOLINA;PESSOAL;233.76;
2023-07-05;CARTÃO HAIRTON- PNEU CARRINHO DE MAO;PESSOAL;57.5;
2023-07-05;CARTÃO HAIRTON- CIMENTOS;PESSOAL;165.0;
2023-07-05;CARTÃO HAIRTON- MATERIAL MAURICIO (AÇO BRAZ) 3/3;PESSOAL;416.66;
2023-07-05;CARTÃO HAIRTON- CHAPA GALVANIZADA 1/3;PESSOAL;170.0;
2023-07-05;CARTÃO HAIRTON- BITONEIRA;PESSOAL;70.0;
2023-07-05;CARTÃO HAIRTON- PORTÃO TERRENO 1/3;PESSOAL;283.9;
2023-07-05;CARTÃO HAIRTON- GASOLINA;PESSOAL;220.02;
2023-07-05;CARTÃO HAIRTON- MIL MODULO DE LED MERCADO LIVRE 1/2;PESSOAL;424.99;
2023-07-05;CARTÃO HAIRTON- CIMENTO;PESSOAL;264.0;
2023-07-05;CARTÃO HAIRTON- MATERIAL PORTÃO TERRENO;PESSOAL;47.99;
2023-07-05;CARTÃO HAIRTON- LV P UNIVERSAL 2/2;PESSOAL;175.0;
2023-07-05;CARTÃO HAIRTON- CASA DO ESCAPAMENTO 3/3;PESSOAL;70.0;
2023-07-05;CARTÃO HAIRTON- TINTA BRANCA PORTÃO TERRENO;PESSOAL;92.9;
2023-07-05;ENERGISA MANAIRA;FM;341.09;
2023-07-05;FOLHA FUNCIONARIOS;ML;4364.19;
2023-07-05;FOLHA FUNCIONARIOS;FM;4874.96;
2023-07-05;CARTÃO HAIRTON - 4 PAINEL 48W - VENDA SANDRIELE 3/3;FM;233.7;
2023-07-05;CARTÃO HAIRTON- FARDAMENTO;FM;78.0;
2023-07-05;CARTÃO HAIRTON- CIMENTO;PESSOAL;330.0;
2023-07-05;CARTÃO HAIRTON- PROJECTA MATERIAL PINTAR PORTÃO 1/2;PESSOAL;246.37;
2023-07-05;CARTÃO HAIRTON- ROCHA COMPENSADO MDF 3/3;PESSOAL;229.6;
2023-07-05;CARTÃO HAIRTON- PROJECTA DIARIA;PESSOAL;140.0;
2023-07-05;CARTÃO HAIRTON- PROJECTA;PESSOAL;293.65;
2023-07-05;CARTAO HAIRTON - CERAMICA - FERREIRA COSTA 03/08;FM;173.6;
2023-07-05;CARTÃO HAIRTON - GRAMA SINTENTICA 02/2;FM;55.0;
2023-07-05;CARTÃO HAIRTON- MULTI UTILIDADES;PESSOAL;143.0;
2023-07-05;CARTÃO HAIRTON- MERCADO LIVRE PLAFON;PESSOAL;140.47;
2023-07-05;CARTÃO HAIRTON- MERCADO LIVRE PLAFON;PESSOAL;140.47;
2023-07-05;CARTÃO HAIRTON- GASOLINA;PESSOAL;233.76;
2023-07-05;CARTÃO HAIRTON- PNEU CARRINHO DE MAO;PESSOAL;57.5;
2023-07-05;CARTÃO HAIRTON- CIMENTOS;PESSOAL;165.0;
2023-07-05;CARTÃO HAIRTON- MATERIAL MAURICIO (AÇO BRAZ) 3/3;PESSOAL;416.66;
2023-07-05;CARTÃO HAIRTON- CHAPA GALVANIZADA 1/3;PESSOAL;170.0;
2023-07-05;CARTÃO HAIRTON- BITONEIRA;PESSOAL;70.0;
2023-07-05;CARTÃO HAIRTON- PORTÃO TERRENO 1/3;PESSOAL;283.9;
2023-07-05;CARTÃO HAIRTON- GASOLINA;PESSOAL;220.02;
2023-07-05;CARTÃO HAIRTON- MIL MODULO DE LED MERCADO LIVRE 1/2;PESSOAL;424.99;
2023-07-05;CARTÃO HAIRTON- CIMENTO;PESSOAL;264.0;
2023-07-05;CARTÃO HAIRTON- MATERIAL PORTÃO TERRENO;PESSOAL;47.99;
2023-07-05;CARTÃO HAIRTON- LV P UNIVERSAL 2/2;PESSOAL;175.0;
2023-07-05;CARTÃO HAIRTON- CASA DO ESCAPAMENTO 3/3;PESSOAL;70.0;
2023-07-05;CARTÃO HAIRTON- TINTA BRANCA PORTÃO TERRENO;PESSOAL;92.9;
2023-07-06;ENERGIA SR FERNADO;PESSOAL;180.69;
2023-07-06;SUPERMERCADO DA LIMPEZA 13200;FM;409.26;
2023-07-06;MARAJA 519456;ML;297.29;
2023-07-06;LPS COMPANY 558881 3/6;FM;631.55;
2023-07-07;IPTU;FM;205.74;
2023-07-07;TCR;FM;94.43;
2023-07-07;GMH (SAVEENERGY) 011676 2/3;FM;652.59;
2023-07-07;PORTO LED 001418;FM;594.35;
2023-07-07;TIM;PESSOAL;;
2023-07-07;FGTS;FM;438.64;
2023-07-07;FGTS;ML;448.36;
2023-07-07;DAS DIFERENÇA;ML;141.21;
2023-07-07;DAS DIFERENÇA;ML;303.51;
2023-07-05;CONTADOR EDGARD;FM;750.0;
2023-07-05;CONTADOR EDGARD;ML;750.0;
2023-07-05;CARTÃO HAIRTON;PESSOAL;4895.0;
2023-07-05;ULTRA LUZ 1216 3/3;FM;1002.0;
2023-07-05;CARTÃO RIACHUELO;PESSOAL;5.9;
2023-07-05;FOLHA FUNCIONARIOS;FM;4922.26;
2023-07-05;FOLHA FUNCIONARIOS;ML;4364.19;
2023-07-05;NITROLUX  LUXMUNDO 28269 3/3;FM;998.33;
2023-07-05;ARMARINHO BARTOLOMEU 203650 3/5;FM;2093.44;
2023-07-05;SORTE LUZ  042033;FM;1276.93;
2023-07-06;ENERGIA SR FERNADO;PESSOAL;500.0;
2023-07-06;SUPERMERCADO DA LIMPEZA 13200;FM;199.76;
2023-07-06;LPS COMPANY 558881 3/6;FM;631.55;
2023-07-07;IPTU;FM;205.74;
2023-07-07;TCR;FM;94.43;
2023-07-07;GMH (SAVEENERGY) 011676 2/3;FM;652.59;
2023-07-07;PORTO LED 001418;FM;594.35;
2023-07-07;TIM;PESSOAL;350.0;
2023-07-07;FGTS;FM;500.0;
2023-07-07;FGTS;ML;600.0;
2023-07-08;EMPRESTIMO BB 37/40;ML;2360.21;
2023-07-08;ITAU D.ROSA;PESSOAL;645.14;
2023-07-08;CARTÃO UNICLASS;PESSOAL;;
2023-07-08;ASTRALED 4120 3/7;ML;1242.9;
2023-07-09;SEGURO PASSAT;PESSOAL;657.82;
2023-07-09;COMISSÃO VENDEDORES;FM/ML;2909.87;
2023-07-09;ASTRALED 4432;ML;767.75;
2023-07-10;SEGURANÇA CANADA;FM;254.65;
2023-07-10;TELECOM - INTERNET  LEMOS E MORAIS;PESSOAL;90.0;
2023-07-10;BB DONA ROSA;PESSOAL;;
2023-07-10;RASTREADOR STRADA;PESSOAL;50.0;
2023-07-10;CARTÃO GABRIEL- REMEDIO SR FERNANDO;PESSOAL;58.99;
2023-07-10;CONDOMINIO SR FERNANDO (QUEEN VITORIA);PESSOAL;1600.1;
2023-07-10;AVANT 568450;FM;548.75;
2023-07-10;CARTÃO VISA GOLD;PESSOAL;;
2023-07-10;MANUTENÇÃO SITE;FM;250.0;
2023-07-10;RECARGA GABRIEL;PESSOAL;40.0;
2023-07-11;SORTE LUZ 41457 4 / 6;FM;993.67;
2023-07-11;PORTO LED 3/3 1324;FM;563.68;
2023-07-11;STARSEG SEGURANÇA;ML;608.11;
2023-07-05;CARTÃO HAIRTON;PESSOAL;4895.0;
2023-07-05;FOLHA FUNCIONARIOS;ML;14512.0;
2023-07-06;ENERGIA MANAIRA;PESSOAL;341.09;
2023-07-06;ENERGIA SR FERNANDO;PESSOAL;180.69;
2023-07-06;SUPERMERCADO DA LIMPEZA 13200;FM;409.26;
2023-07-06;LPS COMPANY 558881 3/6;FM;631.55;
2023-07-06;MARAJA 519456;ML;297.29;
2023-07-05;CARTÃO HAIRTON- PROJECTA;PESSOAL;293.65;
2023-07-05;CARTÃO HAIRTON- MULTI UTILIDADES;PESSOAL;143.0;
2023-07-05;CARTÃO HAIRTON- MERCADO LIVRE PLAFON;PESSOAL;140.47;
2023-07-05;CARTÃO HAIRTON- MERCADO LIVRE PLAFON;PESSOAL;140.47;
2023-07-05;CARTÃO HAIRTON- GASOLINA;PESSOAL;233.76;
2023-07-05;CARTÃO HAIRTON- PNEU CARRINHO DE MAO;PESSOAL;57.5;
2023-07-05;CARTÃO HAIRTON- CIMENTOS  19/06;PESSOAL;165.0;
2023-07-05;CARTÃO HAIRTON- MATERIAL MAURICIO (AÇO BRAZ) 3/3;PESSOAL;416.66;
2023-07-05;CARTÃO HAIRTON- CHAPA GALVANIZADA 1/3;PESSOAL;170.0;
2023-07-05;CARTÃO HAIRTON- BITONEIRA;PESSOAL;70.0;
2023-07-05;CARTAO HAIRTON - CERAMICA - FERREIRA COSTA 03/08;FM;173.6;
2023-07-05;CARTÃO HAIRTON - 4 PAINEL 48W - VENDA SANDRIELE 3/3;FM;233.7;
2023-07-05;CARTÃO HAIRTON - GRAMA SINTENTICA 02/2;FM;55.0;
2023-07-05;NITROLUX  LUXMUNDO 28269 3/3;FM;998.33;
2023-07-05;ARMARINHO BARTOLOMEU 203650 3/5;FM;2093.44;
2023-07-05;CARTÃO HAIRTON- CAMISAS XADREZ 2/5;FM;78.0;
2023-07-05;CARTÃO HAIRTON- CIMENTO;PESSOAL;330.0;
2023-07-05;CARTAO HAIRTON - CERAMICA - FERREIRA COSTA 03/08;FM;173.6;
2023-07-05;CARTÃO HAIRTON - 4 PAINEL 48W - VENDA SANDRIELE 3/3;FM;233.7;
2023-07-05;CARTÃO HAIRTON - GRAMA SINTENTICA 02/2;FM;55.0;
2023-07-05;CARTÃO HAIRTON- CAMISAS XADREZ 2/5;FM;78.0;
2023-07-05;CARTÃO HAIRTON- CIMENTO;PESSOAL;330.0;
2023-07-05;CARTÃO HAIRTON- PROJECTA MATERIAL PINTAR PORTÃO 1/2;PESSOAL;246.37;
2023-07-05;CARTÃO HAIRTON- ROCHA COMPENSADO MDF 3/3;PESSOAL;229.6;
2023-07-05;CARTÃO HAIRTON- PROJECTA DIARIA;PESSOAL;140.0;
2023-07-05;CARTÃO HAIRTON- PROJECTA;PESSOAL;293.65;
2023-07-05;CARTÃO HAIRTON- MULTI UTILIDADES;PESSOAL;143.0;
2023-07-05;CARTÃO HAIRTON- MERCADO LIVRE PLAFON;PESSOAL;140.47;
2023-07-05;CARTÃO HAIRTON- MERCADO LIVRE PLAFON;PESSOAL;140.47;
2023-07-05;CARTÃO HAIRTON- GASOLINA;PESSOAL;233.76;
2023-07-05;CARTÃO HAIRTON- PNEU CARRINHO DE MAO;PESSOAL;57.5;
2023-07-05;CARTÃO HAIRTON- CIMENTOS  19/06;PESSOAL;165.0;
2023-07-05;CARTÃO HAIRTON- MATERIAL MAURICIO (AÇO BRAZ) 3/3;PESSOAL;416.66;
2023-07-05;CARTÃO HAIRTON- CHAPA GALVANIZADA 1/3;PESSOAL;170.0;
2023-07-05;CARTÃO HAIRTON- BITONEIRA;PESSOAL;70.0;
2023-07-05;CARTÃO HAIRTON- PORTÃO TERRENO 1/3;PESSOAL;283.9;
2023-07-05;CARTÃO HAIRTON- GASOLINA STRADA IDA O BANANEIRAS;PESSOAL;220.02;
2023-07-05;CARTÃO HAIRTON- MIL MODULO DE LED MERCADO LIVRE 1/2;PESSOAL;424.99;
2023-07-05;CARTÃO HAIRTON- CIMENTO;PESSOAL;264.0;
2023-07-05;CARTÃO HAIRTON- MATERIAL PORTÃO TERRENO;PESSOAL;47.99;
2023-07-05;CARTÃO HAIRTON- LV P UNIVERSAL 2/2;PESSOAL;175.0;
2023-07-05;CARTÃO HAIRTON- CASA DO ESCAPAMENTO 3/3;PESSOAL;70.0;
2023-07-05;CARTÃO HAIRTON- TINTA BRANCA PORTÃO TERRENO;PESSOAL;92.9;
2023-07-05;CONTADOR EDGARD;FM;750.0;
2023-07-05;CONTADOR EDGARD;ML;750.0;
2023-07-05;CARTÃO HAIRTON;PESSOAL;;
2023-07-05;ULTRA LUZ 1216 3/3;FM;1002.0;
2023-07-05;CARTÃO RIACHUELO;PESSOAL;5.9;
2023-07-05;FOLHA FUNCIONARIOS;FM /ML;;
2023-07-05;NITROLUX  LUXMUNDO 28269 3/3;FM;998.33;
2023-07-05;ARMARINHO BARTOLOMEU 203650 3/5;FM;2093.44;
2023-07-05;SORTE LUZ  042033;FM;1276.93;
2023-07-07;IPTU;FM;205.74;
2023-07-07;TCR;FM;94.43;
2023-07-07;MAURICIO PLACA;PESSOAL;500.0;
2023-07-07;GMH (SAVEENERGY) 011676 2/3;FM;652.59;
2023-07-07;PORTO LED 001418;FM;594.35;
2023-07-07;CARTÃO TABATHA;PESSOAL;1241.69;
2023-07-07;TIM;PESSOAL;350.0;
2023-07-07;FGTS;FM;438.64;
2023-07-07;FGTS;ML;448.36;
2023-07-07;DAS DIFERENÇA;ML;141.21;
2023-07-07;DAS DIFERENÇA;ML;303.51;
2023-07-07;PASSAGEM E ALMOÇO FUNCIONARIOS;FM/ML;950.4;
2023-07-08;ITAU D.ROSA;PESSOAL;645.14;
2023-07-08;ASTRALED 4120 3/7;ML;1242.9;
2023-07-08;CARTÃO TABATHA- GASOLINA;PESSOAL;174.59;
2023-07-09;SEGURO PASSAT;PESSOAL;657.82;
2023-07-09;COMISSÃO VENDEDORES;FM/ML;2909.87;
2023-07-09;ASTRALED 4432;ML;767.75;
2023-07-10;BB DONA ROSA;PESSOAL;;
2023-07-10;CARTÃO VISA GOLD;PESSOAL;;
2023-07-10;CARTÃO GABRIEL- MAIN (DONA TABATHA);PESSOAL;47.17;
2023-07-10;CARTÃO GABRIEL- REMEDIO SR FERNANDO;PESSOAL;58.99;
2023-07-10;RECARGA GABRIEL;PESSOAL;;
2023-07-10;SEGURANÇA CANADA;FM;254.65;
2023-07-10;TELECOM - INTERNET  LEMOS E MORAIS;PESSOAL;90.0;
2023-07-10;UNIDENTIS;FM;169.0;
2023-07-10;CONDOMINIO SR FERNANDO (QUEEN VITORIA);PESSOAL;1600.1;
2023-07-10;CONDOMINIO PRISCYLLA;PESSOAL;;
2023-07-10;AVANT 568450;FM;548.75;
2023-07-10;MANUTENÇÃO SITE;FM;;
2023-07-10;TOP SAT;PESSOAL;50.0;
2023-07-10;DAS DIFERENÇA;ML;1539.48;
2023-07-10;MARCIO DE OLIVEIRA;FM;200.0;
2023-07-08;EMPRESTIMO BB 37/40;ML;2360.21;
2023-07-08;CARTÃO TABATHA - EXAME 06/10;PESSOAL;25.0;
2023-07-08;BB D.ROSA  D.ROSA;PESSOAL;1428.0;
2023-07-08;CARTÃO UNICLASS;PESSOAL;3650.96;
2023-07-08;ASTRALED 4120 3/7;ML;1242.9;
2023-07-08;CARTÃO TABATHA- GASOLINA;PESSOAL;147.59;
2023-07-09;SEGURO PASSAT;PESSOAL;657.82;
2023-07-09;COMISSÃO VENDEDORES;FM/ML;2921.29;
2023-07-09;EMBULED;ML;1269.09;
2023-07-09;ASTRALED 4432;ML;767.75;
2023-07-10;SEGURANÇA CANADA;FM;254.65;
